Waterbody OGF ID,Zone Number,Waterbody Description,Waterbody Description French,Species,Species French,Season,Season French,Size Limit Only,Size Limit Only French,Limit,Limit French,Bait Restriction,Bait Restriction French,Gear Restriction,Gear Restriction French,Impounding Device Restriction,Impounding Device Restriction French,Time of Day Restriction,Time of Day Restriction French,Special Licence Tag,Special Licence Tag French,General Catch and Possession Restriction,General Catch and Possession Restriction French,Effective Date,Expiry Date
125208899,6,"Whitefish Lake (48°13’N., 90°00’W.)",Lac Whitefish (48° 13’ N. et 90° 00’ O.),Yellow Perch,Perchaude,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 50 in one day,S - 50 par jour,,,,,,,,,,,,,01/01/2022,12/31/2022
125208877,6,McIntyre River.,Rivière McIntyre,Rainbow Trout,Truite arc-enciel,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 1; Must be greater than 69 cm (27.1 in.),"S - 1; Doit dépasser 69 cm (27,1 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208891,6,"Shebandowan Lakes (48°38'53""N., 90°19'22""W.) - Haines Township","Lac Shebandowan (48° 38' 53""N., 90° 19' 22""O.) - canton de Haines",Lake Trout,Touladi,Closed all year,Pêche fermée toute l’année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208877,6,McIntyre River.,Rivière McIntyre,Rainbow Trout,Truite arc-enciel,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 0,C - 0,,,,,,,,,,,,,01/01/2022,12/31/2022
125208889,6,"Savanne River (48°56'N., 90°17'W.)",Rivière Savanne (48° 56’ N. et 90° 17’ O.),Walleye,Doré jaune,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2; Must be greater than 33 cm (13.0 in.), not more than 1 greater than 46 cm (18.1 in.)","C - 2; Doit dépasser 33 cm (13 po), un seul dépassant 46 cm (18,1 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208886,6,"Polly Lake (49°07'52""N., 88°15'59""W.)","Lac Polly (49° 07' 52""N., 88° 15' 59""O.)",Walleye and Sauger or any combination,"Doré jaune et doré noir, ou toutes combinaisons",Closed all year,Pêche fermée toute l’année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Dead smelt may be used as bait or possessed for use as bait.,Il est permis d’utiliser des éperlans morts pour appâter ou d’en posséder à cette fin.,,,,,,,,,,,01/01/2022,12/31/2022
125208886,6,"Polly Lake (49°07'52""N., 88°15'59""W.)","Lac Polly (49° 07' 52""N., 88° 15' 59""O.)",Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 1, must be greater than 56 cm (22 in.)","S - 1, devant dépasser 56 cm (22 po)",Dead smelt may be used as bait or possessed for use as bait.,Il est permis d’utiliser des éperlans morts pour appâter ou d’en posséder à cette fin.,,,,,,,,,,,01/01/2022,12/31/2022
125208886,6,"Polly Lake (49°07'52""N., 88°15'59""W.)","Lac Polly (49° 07' 52""N., 88° 15' 59""O.)",Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 0,C - 0,Dead smelt may be used as bait or possessed for use as bait.,Il est permis d’utiliser des éperlans morts pour appâter ou d’en posséder à cette fin.,,,,,,,,,,,01/01/2022,12/31/2022
129595301,14,"Big Sound of Parry Sound - The waters west of the Killbear Channel in Georgian Bay, in the District of Parry Sound. Eastern boundary from Cyril Point to the southwestern most point of Spruce Island to the light house located immediately north of the Nias ","Big Sound de Parry Sound - les eaux à l’ouest du chenal Killbear dans la baie Georgienne, dans le district de Parry Sound. Limite est à partir de la pointe Cyril jusqu’au point le plus au sud-ouest de l’île Spruce, jusqu’au phare situé immédiatement au no",Lake Trout,Touladi,Jan. 1 - Sept. 30,1er janv. et le 30 sept.,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208886,6,"Polly Lake (49°07'52""N., 88°15'59""W.)","Lac Polly (49° 07' 52""N., 88° 15' 59""O.)",Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 4, none between 70 - 90 cm (27.6 - 35.4 in.) and not more than 1 greater than 90 cm (35.4 in.)","S - 4, aucun entre 70-90 cm (27,6-35,4 po) et pas plus d’un seul de plus de 90 cm (35,4 po)",Dead smelt may be used as bait or possessed for use as bait.,Il est permis d’utiliser des éperlans morts pour appâter ou d’en posséder à cette fin.,,,,,,,,,,,01/01/2022,12/31/2022
125207755,5,"High Lake (49°42'N., 95°08'W.)",Lac High (49° 42’ N. et 95° 08’ O.),,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125208879,6,Nipigon River.,Rivière Nipigon,Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2, none between 70 - 90 cm (27.6 - 35.4 in.) and not more than 1 greater than 90 cm (35.4 in.)","C - 2, aucun entre 70-90 cm (27,6-35,4 po) et pas plus d’un seul de plus de 90 cm (35,4 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208879,6,Nipigon River.,Rivière Nipigon,Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 4, none between 70 - 90 cm (27.6 - 35.4 in.) and not more than 1 greater than 90 cm (35.4 in.)","S - 4, aucun entre 70-90 cm (27,6-35,4 po) et pas plus d’un seul de plus de 90 cm (35,4 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208864,6,"Jessie Lake (49°11'20""N., 88°19'53""W.) - Purdom Township","Lac Jessie (49° 11' 20""N., 88° 19' 53""O.) - canton de Purdom",Lake Trout,Touladi,Feb. 15 - Mar. 15 & 4th Sat. in May - Sept. 30,15 févr. au 15 mars et du 4e samedi en mai jusqu’au 30 sept.,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Dead smelt may be used as bait or possessed for use as bait.,Il est permis d’utiliser des éperlans morts pour appâter ou d’en posséder à cette fin.,,,,,,,,,,,01/01/2022,12/31/2022
125208892,6,Spruce River - from Little Sturge Lake downstream to Black Sturgeon Lake.,Rivière Spruce - depuis le petit lac Sturge en aval jusqu’au lac Black Sturgeon.,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208828,5,Rainy River - from Rainy Lake downstream to the Fort Frances dam.,Rivière à la Pluie - depuis le lac à la Pluie en aval jusqu’au barrage de Fort Frances.,Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 1; must be less than 35 cm (13.8 in.) from Jan. 1 - June 30 & Dec. 1 - Dec. 31,"C - 1 ; doit mesurer moins de 35 cm (13,8 po) du 1er janv. au 30 juin et du 1er déc. au 31 déc.",,,,,,,,,,,,,01/01/2022,12/31/2022
125208864,6,"Jessie Lake (49°11'20""N., 88°19'53""W.) - Purdom Township","Lac Jessie (49° 11' 20""N., 88° 19' 53""O.) - canton de Purdom",Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2, none between 70 - 90 cm (27.6 - 35.4 in.) and not more than 1 greater than 90 cm (35.4 in.)","C - 2, aucun entre 70-90 cm (27,6-35,4 po) et pas plus d’un seul de plus de 90 cm (35,4 po)",Dead smelt may be used as bait or possessed for use as bait.,Il est permis d’utiliser des éperlans morts pour appâter ou d’en posséder à cette fin.,,,,,,,,,,,01/01/2022,12/31/2022
125208838,5,Shoal Lake above Ash Rapids - Kenora District.,"Lac Shoal, en amont des rapides Ash - district de Kenora",Walleye,Doré jaune,Closed all year,Pêche fermée toute l‘année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125208837,5,"Seine River System - from Kettle Point of Rainy Lake upstream to Sturgeon Falls Dam (Crilly Dam), situated immediately north of Hwy. 11, including Little Grassy, Grassy, Shoal, Wild Potato and Partridge Crop lakes.","Réseau hydrographique de la rivière Seine - depuis la pointe Kettle du lac à la Pluie, en amont jusqu’au barrage Crilly, situé immédiatement au nord de la route 11, y compris le petit lac Grassy et les lacs Grassy, Shoal, Wild Potato et Partridge Crop.",Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 4; none between 70 - 90 cm (27.6 - 35.4 in.), not more than 1 greater than 90 cm (35.4 in.)","S - 4; aucun entre 70 - 90 cm (27,6 - 35,4 po), un seul pouvant mesurer plus de 90 cm (35,4 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208837,5,"Seine River System - from Kettle Point of Rainy Lake upstream to Sturgeon Falls Dam (Crilly Dam), situated immediately north of Hwy. 11, including Little Grassy, Grassy, Shoal, Wild Potato and Partridge Crop lakes.","Réseau hydrographique de la rivière Seine - depuis la pointe Kettle du lac à la Pluie, en amont jusqu’au barrage Crilly, situé immédiatement au nord de la route 11, y compris le petit lac Grassy et les lacs Grassy, Shoal, Wild Potato et Partridge Crop.",Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2; none between 70 - 90 cm (27.6 - 35.4 in.), not more than 1 greater than 90 cm (35.4 in.)","C - 2; aucun entre 70 - 90 cm (27,6 - 35,4 po), un seul pouvant mesurer plus de 90 cm (35,4 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208837,5,"Seine River System - from Kettle Point of Rainy Lake upstream to Sturgeon Falls Dam (Crilly Dam), situated immediately north of Hwy. 11, including Little Grassy, Grassy, Shoal, Wild Potato and Partridge Crop lakes.","Réseau hydrographique de la rivière Seine - depuis la pointe Kettle du lac à la Pluie, en amont jusqu’au barrage Crilly, situé immédiatement au nord de la route 11, y compris le petit lac Grassy et les lacs Grassy, Shoal, Wild Potato et Partridge Crop.",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 1; must be less than 35 cm (13.8 in.) from Jan. 1 - June 30 & Dec. 1 - Dec. 31,"C - 1 ; doit mesurer moins de 35 cm (13,8 po) du 1er janv. au 30 juin et du 1er déc. au 31 déc.",,,,,,,,,,,,,01/01/2022,12/31/2022
125208837,5,"Seine River System - from Kettle Point of Rainy Lake upstream to Sturgeon Falls Dam (Crilly Dam), situated immediately north of Hwy. 11, including Little Grassy, Grassy, Shoal, Wild Potato and Partridge Crop lakes.","Réseau hydrographique de la rivière Seine - depuis la pointe Kettle du lac à la Pluie, en amont jusqu’au barrage Crilly, situé immédiatement au nord de la route 11, y compris le petit lac Grassy et les lacs Grassy, Shoal, Wild Potato et Partridge Crop.",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 4; no size limit from July 1 - Nov. 30,S - 4; aucune limite de taille du 1er juillet au 30 nov.,,,,,,,,,,,,,01/01/2022,12/31/2022
125208837,5,"Seine River System - from Kettle Point of Rainy Lake upstream to Sturgeon Falls Dam (Crilly Dam), situated immediately north of Hwy. 11, including Little Grassy, Grassy, Shoal, Wild Potato and Partridge Crop lakes.","Réseau hydrographique de la rivière Seine - depuis la pointe Kettle du lac à la Pluie, en amont jusqu’au barrage Crilly, situé immédiatement au nord de la route 11, y compris le petit lac Grassy et les lacs Grassy, Shoal, Wild Potato et Partridge Crop.",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 2; must be less than 35 cm (13.8 in.) from Jan. 1 - June 30 & Dec. 1 - Dec. 31,"S - 2; doit mesurer moins de 35 cm (13,8 po) du 1er janv. au 30 juin et du 1er déc. au 31 déc.",,,,,,,,,,,,,01/01/2022,12/31/2022
125208837,5,"Seine River System - from Kettle Point of Rainy Lake upstream to Sturgeon Falls Dam (Crilly Dam), situated immediately north of Hwy. 11, including Little Grassy, Grassy, Shoal, Wild Potato and Partridge Crop lakes.","Réseau hydrographique de la rivière Seine - depuis la pointe Kettle du lac à la Pluie, en amont jusqu’au barrage Crilly, situé immédiatement au nord de la route 11, y compris le petit lac Grassy et les lacs Grassy, Shoal, Wild Potato et Partridge Crop.",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 2; no size limit from July 1 - Nov. 30,C - 2; aucune limite de taille du 1er juillet au 30 nov.,,,,,,,,,,,,,01/01/2022,12/31/2022
125208835,5,"Seahorse Lake (49°06'03""N., 93°18'03""W.)","Lac Seahorse (49° 06' 03""N., 93° 18' 03""O.)",Lake Trout,Touladi,Closed all year,Pêche fermée toute l‘année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208838,5,Shoal Lake above Ash Rapids - Kenora District.,"Lac Shoal, en amont des rapides Ash - district de Kenora",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",June 1 - June 30,Entre le 1er et le 30 juin,No size limits,Aucune limite de taille,C - 0; from Jan. 1 - June 30,C - 0; entre le 1er janv. au 30 juin.,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
